settore_attivita,n_dipendenti,metri_quadri,numero_sedi,percentuale_tempo_determinato,certificazione_iso_45001,settore_regolamentato,presenza_macchinari_pesanti,lavoro_in_quota,presenza_sostanze_chimiche,rumorosita_db,presenza_videoterminali,temperatura_ambiente,presenza_sistemi_elettrici,numero_macchinari,quantita_sostanze_chimiche,rischio_meccanico,rischio_caduta,rischio_chimico,rischio_rumore,rischio_elettrico,rischio_informatica
Telecomunicazioni,428,6632,4,7.990707144730791,0,0,0,1,0,67.76603432792285,1,21.31912991025803,1,20,634.1511408594544,0.21459207714663284,0.7965890860865845,0.0,0.46276723879871423,0.8,0.7
Commercio,519,4519,9,12.011600446620662,1,0,0,1,0,70.87953440402052,0,34.90698378195741,0,88,550.0166722342589,0.9776161142190702,0.8812658117392651,0.0,0.5146589067336753,0.1,0.2
Educazione,553,3075,8,18.72203091922596,1,0,0,1,1,54.28225379539036,0,16.442731784820552,1,83,62.521026893815666,0.97759035911352,0.7954254427328252,0.06252102689381567,0.23803756325650602,0.8,0.2
Edilizia,785,6810,4,50.32411123988509,1,0,0,0,0,99.20963493600769,1,29.60044428299631,0,80,306.9192024282485,0.8933978449656881,0.0842791987950957,0.0,0.9868272489334615,0.1,0.7
Industria manifatturiera,756,5062,3,38.48449390480666,1,1,1,0,0,44.67070133631581,0,21.79734808159182,0,23,631.2286410782202,0.6407031999891105,0.07056049930758322,0.0,0.07784502227193014,0.1,0.2
Industria manifatturiera,470,2595,6,33.564648894271265,0,1,1,0,0,52.888564447943686,0,34.95538739523007,1,27,413.04802008337316,0.742238814348038,0.0756752206696627,0.0,0.2148094074657281,0.8,0.2
Telecomunicazioni,490,2349,3,1.8688746256889988,1,0,1,0,0,79.36802613362627,0,21.46200396128946,1,45,233.90773318568603,0.8321149943690539,0.018513718342043607,0.0,0.6561337688937712,0.8,0.2
Agricoltura,185,5677,6,36.087436609534194,1,0,1,1,1,71.39228161913722,1,22.87734017597808,0,63,547.4744355794215,0.8205488965977141,0.7054986596247488,0.5474744355794215,0.5232046936522871,0.1,0.7
Industria manifatturiera,503,2771,4,83.41011239260567,1,1,1,0,1,73.67081646056403,1,30.439888060733935,1,47,735.40216612277,0.8629918964949703,0.08591051077187972,0.7354021661227701,0.5611802743427338,0.8,0.7
Industria manifatturiera,497,4837,3,23.582468786629164,0,1,1,1,1,90.8207424721034,0,34.98404535491845,1,83,365.9417289540623,0.6765055814720755,0.954980974819626,0.3659417289540623,0.8470123745350567,0.8,0.2
Commercio,748,5590,7,2.4064550947388574,0,0,0,1,0,62.24816924401575,1,25.95024831515257,0,6,235.61415371427097,0.0681984352596477,0.7734683109729967,0.0,0.37080282073359583,0.1,0.7
Tecnologia,525,1965,2,32.43218601890402,1,0,1,1,1,64.49998796722167,0,22.175664601688993,0,78,218.44296454953417,0.8386704270072365,0.7634690813353453,0.21844296454953416,0.4083331327870278,0.1,0.2
Industria manifatturiera,610,9264,6,51.95487314116313,0,1,1,0,1,85.57912959842733,1,24.215056112645986,0,31,930.8614493829025,0.7136791118376389,0.11891482006808568,0.9308614493829025,0.7596521599737888,0.1,0.7
Turismo,586,8642,6,80.44197937641194,0,0,0,0,0,59.89811975354722,0,29.584685935848107,0,41,663.8348273863336,0.9933371153972881,0.16599526823263122,0.0,0.33163532922578703,0.1,0.2
Educazione,463,3355,8,15.318449155561343,1,0,0,0,1,89.07280621216567,0,19.183892447215463,1,49,997.4578424031126,0.647739939457494,0.18744795254850594,0.9974578424031126,0.8178801035360945,0.8,0.2
Industria manifatturiera,283,814,9,2.434682352137485,1,1,1,0,0,49.41445471570181,1,20.847789900655968,0,34,355.7902872486961,0.6615585279378643,0.07901657586245732,0.0,0.15690757859503013,0.1,0.7
Finanza e assicurazioni,170,7640,1,43.696102596761946,0,0,1,1,1,40.84693918106136,1,28.219570588073545,1,39,760.5871501030465,0.9863767686462789,0.869312940001448,0.7605871501030464,0.01411565301768931,0.8,0.7
Edilizia,388,5935,8,28.950524759613614,1,0,1,1,0,87.95450138755555,0,23.112542815463502,1,97,696.9762810367151,0.7326469216731192,0.7272672897628714,0.0,0.7992416897925926,0.8,0.2
Tecnologia,700,1246,7,66.19982150318833,1,0,1,0,1,41.80227760376702,0,29.966185179167802,1,4,329.727427667618,0.7462650633268442,0.13559610653816578,0.329727427667618,0.030037960062783618,0.8,0.2
Trasporti e logistica,779,8016,2,0.2903114012148711,0,0,0,0,1,40.898154435759245,0,21.418116848236977,0,57,492.76524504283213,0.8673716259761759,0.19171540265251452,0.49276524504283215,0.014969240595987424,0.1,0.2
Commercio,984,6582,6,79.21596756717997,0,0,0,1,1,53.14837770446902,1,23.869092252474978,1,5,435.27443125017,0.13739585871185225,0.8187708202970997,0.43527443125016996,0.219139628407817,0.8,0.7
Industria manifatturiera,567,2473,3,1.6343346840901884,0,1,0,1,1,66.60768761465303,0,19.996220580169137,0,73,758.7520403972535,0.7011138572220423,0.8243785689359175,0.7587520403972535,0.4434614602442172,0.1,0.2
Agricoltura,67,6388,1,99.77944543686189,0,0,0,1,0,95.54258742092321,0,22.107842762761315,1,67,461.20438151537024,0.7593614108066928,0.9443989862188167,0.0,0.9257097903487203,0.8,0.2
Agricoltura,517,5945,5,11.619501121549003,1,0,1,1,1,59.36866518590694,1,15.755297538943864,0,64,743.8295015110465,0.6700160184375185,0.9253145723591328,0.7438295015110465,0.32281108643178236,0.1,0.7
Energia,567,2504,5,48.70752739113461,0,1,1,1,0,79.68139032139018,0,16.89802590029698,1,93,28.73545708397096,0.9557486126819202,0.7830734972988217,0.0,0.661356505356503,0.8,0.2
Educazione,678,1039,2,0.2581884582083638,0,0,1,0,1,93.19210846501832,1,19.32607635116259,0,41,56.75292971879009,0.968789525204218,0.13974061881924235,0.05675292971879009,0.8865351410836387,0.1,0.7
Agricoltura,786,464,1,74.82786965466524,1,0,0,1,0,40.14964207899307,1,34.64789215279318,1,50,117.90527224113335,0.8555457184084923,0.8073995948676427,0.0,0.002494034649884469,0.8,0.7
Edilizia,540,9740,3,1.001912082159917,1,0,0,1,0,55.97459170392076,1,34.601694525532345,1,91,278.97375592487384,0.6429019661257597,0.9754614454554207,0.0,0.266243195065346,0.8,0.7
Servizi,921,4138,7,89.66985177620526,0,0,1,0,0,87.3405756204985,0,23.30072816255236,0,32,800.436093224813,0.9330290677261598,0.09587446358702421,0.0,0.7890095936749749,0.1,0.2
Edilizia,799,3436,6,35.15670898240919,0,0,1,0,0,80.31105372720906,1,28.585972318626922,1,16,643.9858185495995,0.8093169203653229,0.04540719272683347,0.0,0.6718508954534843,0.8,0.7
Educazione,276,67,5,48.56230304855635,0,0,0,1,0,65.33322244754429,0,34.92355229775636,1,15,24.339937285049686,0.040769686770271485,0.7773338482061956,0.0,0.4222203741257381,0.8,0.2
Educazione,912,9245,1,40.007461831719915,0,0,0,1,0,58.8018107800063,0,33.503772482262306,1,6,597.2287598565333,0.18496147566787044,0.9059878962053466,0.0,0.313363513000105,0.8,0.2
Industria manifatturiera,945,8993,5,41.178301707743024,0,1,0,1,0,99.78389568517154,0,24.82420946590451,0,41,46.19911509287255,0.8419327806078474,0.7647007762511595,0.0,0.9963982614195257,0.1,0.2
Finanza e assicurazioni,116,3007,6,4.840645379736042,0,0,1,1,0,69.6185903055498,0,26.04463065792074,0,75,231.93511713382696,0.9419258657337594,0.8548173161915075,0.0,0.49364317175916334,0.1,0.2
Energia,885,4957,4,60.30477363388215,0,1,0,0,1,69.91294408757686,0,30.128361722176287,0,41,482.87583767214323,0.7076194167255238,0.1606050361535548,0.48287583767214326,0.498549068126281,0.1,0.2
Edilizia,974,2513,9,48.15467944617112,0,0,0,1,0,53.236690470568,1,34.62577985319423,0,57,830.7492087349681,0.6592417781263795,0.7477784665594034,0.0,0.2206115078428,0.1,0.7
Agricoltura,563,8681,7,56.78002876147241,1,0,0,0,1,65.61560891930962,0,16.144851834703957,0,16,724.148068872388,0.15457306377720775,0.02620231913893134,0.7241480688723879,0.426926815321827,0.1,0.2
Telecomunicazioni,583,1349,5,66.96151345696077,0,0,0,1,1,55.29776188589409,0,17.317175314201197,1,0,278.25554077320504,0.28199703414812716,0.8570840244730952,0.278255540773205,0.25496269809823485,0.8,0.2
Energia,327,795,7,61.55242446311659,0,1,1,0,0,96.20922004164944,0,26.89056126776502,0,77,812.5237201833918,0.6589704901927955,0.05600258048039186,0.0,0.9368203340274908,0.1,0.2
Trasporti e logistica,453,8724,6,42.95586812633964,1,0,1,0,0,96.16145728005381,0,33.282625440577206,1,14,202.22668284468614,0.9173471881617425,0.18946043360332984,0.0,0.9360242880008969,0.8,0.2
Tecnologia,357,762,9,85.94703339086203,1,0,1,1,0,62.98473652736559,0,27.00061940132418,0,26,852.2097615826028,0.9338506874738024,0.7311812765098945,0.0,0.38307894212275984,0.1,0.2
Edilizia,855,883,5,77.95393010974442,1,0,0,0,1,90.79229906805926,0,25.489310533183993,0,11,563.6607106864362,0.1574103269620428,0.12085025532913307,0.5636607106864362,0.8465383178009878,0.1,0.2
Media e intrattenimento,779,9710,6,11.784666508285413,1,0,1,1,1,68.4662511720139,1,22.370094289388433,0,34,790.7726395322711,0.7267602460688429,0.9632584236249191,0.7907726395322711,0.47443751953356494,0.1,0.7
Edilizia,885,3681,7,21.252688068703318,1,0,0,0,1,47.63232718179319,1,17.12390815206266,1,22,221.04581656014744,0.7475737115159069,0.09563866048669967,0.22104581656014743,0.12720545302988645,0.8,0.7
Servizi,460,8127,4,45.7886897799303,0,0,1,0,1,47.27505467263722,1,32.93666287031039,0,72,687.8749445758197,0.8203714138483725,0.01738648417443758,0.6878749445758197,0.1212509112106203,0.1,0.7
Commercio,831,1335,4,29.369173737955336,1,0,0,0,0,51.89560216993111,1,34.853621412701294,0,85,503.60778498876124,0.9870306951550789,0.022404715689385735,0.0,0.1982600361655185,0.1,0.7
Turismo,200,8648,4,6.055467915409496,1,0,1,0,0,40.859993332928966,1,22.663606284302624,1,98,745.2042704074024,0.8302619864176763,0.1772564778404557,0.0,0.014333222215482758,0.8,0.7
Edilizia,695,6397,5,16.959744198731652,0,0,0,0,0,51.70856411052226,1,31.680804145890338,1,47,811.9772835001305,0.920622722305295,0.05414230216698895,0.0,0.195142735175371,0.8,0.7
Industria manifatturiera,562,5882,9,0.5969817232389651,1,1,0,0,1,92.59900034334376,0,33.42802654735661,0,55,988.3589976479284,0.9718856884576252,0.12059675844235224,0.9883589976479283,0.876650005722396,0.1,0.2
Turismo,412,1884,1,28.1993364595589,0,0,1,1,0,78.05500211184972,1,31.36370497212988,0,55,562.3871192280077,0.8920762682265312,0.9331455910463864,0.0,0.6342500351974952,0.1,0.7
Agricoltura,489,9849,7,65.30267638943774,1,0,1,0,0,84.49697801262347,1,24.517834380053642,1,11,902.9590416466633,0.7427720752866682,0.17003567271986733,0.0,0.7416163002103912,0.8,0.7
Telecomunicazioni,669,3484,1,71.27324498496955,1,0,0,1,1,50.86205181046386,0,23.246274363755447,1,30,534.4599100972773,0.704527002451437,0.930534437395979,0.5344599100972773,0.18103419684106434,0.8,0.2
Turismo,838,1697,4,9.922928439016266,0,0,1,1,1,91.30760330058762,1,34.41172898745416,0,69,370.76258713356435,0.6326499031828121,0.7734633997942031,0.37076258713356436,0.8551267216764603,0.1,0.7
Finanza e assicurazioni,976,6383,7,5.20763110525142,1,0,1,0,1,97.35040289499055,1,32.804917966171175,1,35,445.9992619467037,0.9124370137268787,0.18551139070797773,0.4459992619467037,0.9558400482498425,0.8,0.7
Educazione,36,2528,4,34.808165603527875,1,0,0,1,0,88.86979558027531,1,32.69863621175789,0,81,441.83750975378564,0.9022670338880462,0.762624805404171,0.0,0.8144965930045884,0.1,0.7
Sanità,864,1776,6,18.806755694776665,1,0,1,0,1,44.44105891079884,1,31.731550057989885,0,76,658.45738135173,0.960879458267361,0.024672286546498425,0.6584573813517299,0.07401764851331395,0.1,0.7
Turismo,723,5301,9,67.17803368539857,1,0,0,0,1,89.57293531100325,0,21.366841186695943,0,94,217.7858300811677,0.7687048799559391,0.16485792343198147,0.2177858300811677,0.8262155885167208,0.1,0.2
Industria manifatturiera,412,3572,3,76.98564417150227,1,1,1,0,0,40.10450814995392,0,18.327880576596293,0,0,249.822126540306,0.9508503060037578,0.05412655753976492,0.0,0.001741802499232037,0.1,0.2
Telecomunicazioni,863,165,1,99.70242504218874,1,0,1,1,0,89.18286949005383,0,29.535422223455335,1,19,280.30827584422804,0.6407841468237464,0.9811140321213982,0.0,0.8197144915008973,0.8,0.2
Trasporti e logistica,428,2714,2,7.563522841336945,1,0,0,1,0,71.20393122665614,0,27.54316432714603,1,88,172.413514952928,0.7337043387595451,0.8591674201713703,0.0,0.520065520444269,0.8,0.2
Sanità,751,7260,9,71.73384923807741,1,0,0,1,0,62.39612194551856,0,19.942496998159857,1,35,569.4175835334937,0.89694049567028,0.8547317336877289,0.0,0.37326869909197596,0.8,0.2
Edilizia,944,7494,4,51.72834983162953,0,0,0,1,1,90.29818174698357,1,32.254158345381825,0,98,367.8457207557548,0.6869115875740143,0.8748341574070894,0.36784572075575483,0.8383030291163929,0.1,0.7
Tecnologia,985,9606,8,91.70130194494682,0,0,0,1,0,92.90915853237604,1,21.2086160223122,0,38,172.75544065095406,0.8748417411861711,0.8230239255098861,0.0,0.881819308872934,0.1,0.7
Educazione,574,5494,7,46.61187164024414,0,0,0,0,0,94.06495295288474,1,26.53193316332165,0,37,9.316619805487036,0.9929624547459304,0.16709531152321688,0.0,0.9010825492147456,0.1,0.7
Tecnologia,168,7738,9,70.88356319227958,0,0,1,0,1,98.93162288244191,1,24.643748328903,0,9,769.8458523703329,0.7194834979955301,0.021295279425385984,0.7698458523703329,0.9821937147073653,0.1,0.7
Energia,310,228,1,86.57992598354755,1,1,0,0,1,85.03912465923375,0,22.508710135949777,0,33,35.626385187243926,0.9246039347678802,0.1966432771007611,0.035626385187243925,0.7506520776538959,0.1,0.2
Educazione,214,8638,5,22.1283932772381,0,0,1,0,1,68.69448986572522,1,23.179310323135198,0,78,251.80506049170015,0.9340780122875864,0.13039199042509925,0.25180506049170015,0.47824149776208696,0.1,0.7
Servizi,22,6388,5,29.31829778188795,1,0,1,0,0,95.71620378341663,1,34.397866129971675,0,88,562.3257587807544,0.6022540169694552,0.016755090780116343,0.0,0.9286033963902772,0.1,0.7
Servizi,249,7457,9,84.88158390062665,0,0,0,0,1,88.88042554177234,1,22.449577779303226,1,13,96.67772991229894,0.04068802109112022,0.15513436646517179,0.09667772991229895,0.814673759029539,0.8,0.7
Agricoltura,100,9569,1,13.75053481862838,1,0,1,0,0,85.1084588191155,1,18.98210188763079,0,36,233.82214817905057,0.6027557290054443,0.16697763476276106,0.0,0.7518076469852583,0.1,0.7
Tecnologia,203,6436,7,12.725182917798584,1,0,1,1,1,53.620871024018165,0,34.577991725884345,0,34,481.66469210931064,0.8334449594400559,0.9295515571513657,0.4816646921093106,0.2270145170669694,0.1,0.2
Educazione,159,4977,6,82.51243655365126,1,0,0,0,1,48.511013140345945,1,29.381431612380965,0,34,67.77282186040878,0.6900329560525598,0.15301103552326928,0.06777282186040878,0.14185021900576575,0.1,0.7
Energia,278,9847,3,96.58413616980776,1,1,1,1,0,70.44555542135828,1,22.752107290390953,0,42,834.9149277530885,0.6337393962590375,0.8360412335662841,0.0,0.5074259236893046,0.1,0.7
Telecomunicazioni,413,4419,4,34.89036060398596,0,0,0,0,0,40.62401655253004,0,18.806805267289487,0,7,85.92672353301923,0.2220562536628898,0.07385340710063541,0.0,0.010400275875500615,0.1,0.2
Trasporti e logistica,221,5832,8,84.03642794255268,0,0,0,0,1,96.92071670993258,0,21.161779432306016,0,35,873.0913945529865,0.8173518522687985,0.04282518405097871,0.8730913945529865,0.9486786118322096,0.1,0.2
Agricoltura,804,1654,7,26.360403249548238,1,0,1,0,1,80.02018729111249,1,29.76237126404927,1,94,266.7658513690192,0.8211425998307551,0.038014533288185985,0.26676585136901915,0.6670031215185416,0.8,0.7
Servizi,44,1412,7,27.849910275768263,1,0,0,1,1,61.3825328511217,0,27.46818356012539,1,19,369.93534460059453,0.07003573500586292,0.9728467028108327,0.3699353446005945,0.35637554751869505,0.8,0.2
Energia,144,9888,2,75.08646872177376,0,1,0,1,0,71.42527478958718,1,30.913801041733826,1,92,0.5345307949452538,0.8126210284645563,0.9920831829537795,0.0,0.523754579826453,0.8,0.7
Tecnologia,476,1903,2,57.93983704768901,0,0,1,0,1,44.301113921928575,0,20.42046963665795,0,74,65.34233717151761,0.8384779544623925,0.08267835993839856,0.06534233717151762,0.07168523203214291,0.1,0.2
Edilizia,771,1167,9,47.79406591158401,0,0,1,1,0,73.11236749679732,1,30.659783285109643,1,15,260.07597539142404,0.80449125164358,0.8015264748155885,0.0,0.5518727916132886,0.8,0.7
Educazione,334,428,5,98.499270702762,1,0,1,0,0,81.78910112658275,1,28.53149097144169,1,85,694.7244457298395,0.7534684810786668,0.1814455216414492,0.0,0.6964850187763791,0.8,0.7
Energia,511,6318,7,50.66130135514213,0,1,1,1,0,50.7758522009521,0,28.16297047103513,1,63,607.5154751867747,0.6029411285099675,0.9640361733696444,0.0,0.17959753668253503,0.8,0.2
Tecnologia,450,9088,4,25.128248416030196,0,0,0,1,0,44.72344583782943,1,34.54465071559227,0,28,857.6833550797976,0.8224392691606593,0.8101199304519077,0.0,0.07872409729715718,0.1,0.7
Media e intrattenimento,307,2350,3,82.48215870687878,1,0,1,1,1,41.01172872752881,0,31.020763867186258,0,33,278.8763541040582,0.8484623242485433,0.898935934515922,0.2788763541040582,0.016862145458813534,0.1,0.2
Tecnologia,762,5340,2,70.75403302571537,1,0,0,1,1,88.9869926944177,0,29.034400335118537,1,3,422.47064641722534,0.027965920714259483,0.9412843257566534,0.4224706464172253,0.8164498782402949,0.8,0.2
Sanità,361,108,4,91.91038296904343,1,0,1,0,1,90.91629992051907,1,16.15493880357326,0,90,908.7479087151455,0.7481938082065583,0.1646360173552022,0.9087479087151455,0.8486049986753178,0.1,0.7
Industria manifatturiera,505,2452,7,70.86846375372149,1,1,0,0,1,80.92511122834507,1,20.342771288882865,0,29,957.4586492342773,0.6040822762691055,0.02362321728904071,0.9574586492342774,0.6820851871390846,0.1,0.7
Agricoltura,148,61,9,34.96397330829245,1,0,0,0,0,67.98309604572526,1,22.443480345560705,0,51,525.6641164668646,0.6646069020150539,0.08854896218996891,0.0,0.46638493409542103,0.1,0.7
Finanza e assicurazioni,133,1698,6,53.49462771735779,1,0,1,0,1,73.41236119137517,0,19.90298096308488,0,20,613.6653233976419,0.6298505404520756,0.12762514362765373,0.6136653233976419,0.5568726865229194,0.1,0.2
Agricoltura,805,8112,3,4.298675716404787,0,0,1,0,0,64.43546341719414,0,19.161070870434166,0,65,16.585674882613198,0.8993187599034433,0.07661506294381376,0.0,0.40725772361990237,0.1,0.2
Telecomunicazioni,471,4818,7,52.440242353827124,1,0,1,1,1,99.27899094434855,1,24.92566146906352,1,62,463.9975232461939,0.8920066829298599,0.7697724584559177,0.4639975232461939,0.9879831824058092,0.8,0.7
Tecnologia,489,1432,8,41.89939053783167,1,0,0,1,0,62.48600664623952,0,19.692678461280153,1,71,298.97831544509745,0.7100661810605025,0.750895339241969,0.0,0.3747667774373253,0.8,0.2
Energia,526,164,4,91.83602195449102,0,1,1,0,0,90.36653425806966,0,29.935657383689268,0,14,738.8455409924502,0.7910703440369845,0.19181776121119803,0.0,0.8394422376344944,0.1,0.2
Tecnologia,584,7346,8,80.81932879429738,0,0,1,0,0,61.80501777567426,0,29.326679147547832,0,97,57.98206340761036,0.7328238465763091,0.06067133431723231,0.0,0.3634169629279043,0.1,0.2
Commercio,618,1129,3,45.6487820501287,0,0,0,0,1,58.00262087079163,0,24.059202363529533,1,77,833.9730774280541,0.7606037795941416,0.0393396700316506,0.8339730774280542,0.3000436811798605,0.8,0.2
Servizi,675,8675,9,7.272554810159515,0,0,0,1,1,75.8992111533534,0,30.784483716364466,0,26,254.3897105096792,0.8401586735594363,0.7168854676673738,0.2543897105096792,0.5983201858892234,0.1,0.2
Commercio,987,6649,9,68.07240654753511,1,0,1,1,0,40.55270616465947,1,17.59934900760077,1,19,604.0490535490694,0.6028212540209755,0.8334162266824735,0.0,0.009211769410991147,0.8,0.7
Trasporti e logistica,313,3031,5,66.09792980565413,0,0,1,1,1,74.1762862865869,0,18.56013928999931,1,25,695.8755268931353,0.7526736882945299,0.7448109094449145,0.6958755268931354,0.569604771443115,0.8,0.2
Turismo,406,8141,1,81.31451854445646,1,0,0,1,0,94.73049561740962,0,27.13255238531152,0,26,783.0986454627681,0.7014455729001091,0.7609203027867869,0.0,0.9121749269568269,0.1,0.2
Agricoltura,22,6735,6,43.44014805284026,1,0,1,1,1,57.413938218237355,0,19.39938755595056,1,95,912.8509497880491,0.6827740465079667,0.8437582969314722,0.912850949788049,0.29023230363728925,0.8,0.2
Media e intrattenimento,213,7464,6,72.20024561603086,1,0,0,0,0,46.49751699280625,0,22.413072540079916,0,25,23.247185377003653,0.9587145481448014,0.03895371028362396,0.0,0.10829194988010411,0.1,0.2
Turismo,463,4994,2,0.8286563100061595,1,0,0,0,0,94.3391282412313,0,25.78229349277255,1,13,118.55057872026053,0.2326785109873156,0.11262536492770339,0.0,0.9056521373538549,0.8,0.2
